ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
15123,110000,2,2,2,40,2,2,2,2,2,2,54854,57081,59443,56015,59695,50118,18965,19954,11915,11421,15644,11591,0
15124,200000,2,2,1,40,2,2,2,2,1,1,45706,43597,45199,45302,47232,46618,13875,10982,14550,12123,15121,13327,0
15125,140000,2,3,2,34,3,3,3,3,3,3,100178,79732,73010,77759,82078,60590,5253,5601,3201,4960,3949,2905,0
15126,220000,1,1,1,32,3,3,3,3,3,3,48744,44060,52512,40782,45434,46866,3545,3824,4282,4429,3116,2631,0
15127,60000,2,3,1,39,0,1,1,1,0,1,24030,22973,21770,21021,22327,18206,16738,14488,12557,14038,7816,10522,0
15128,220000,1,1,3,37,2,2,2,2,2,2,34606,37867,32447,38505,39853,35639,11450,9668,9107,9018,12680,11048,0
15129,240000,1,1,2,32,3,3,3,3,3,3,68111,53910,48788,60782,50450,61889,2513,1332,1637,1879,1422,3013,0
15130,270000,2,1,2,21,2,2,2,2,2,2,143846,159845,147527,133195,136536,147323,22722,40475,40539,29131,30365,16701,0
15131,100000,2,2,2,30,1,1,1,1,1,1,41270,36122,36463,30382,39087,44969,16916,16916,11584,13165,12781,14833,1
15132,170000,2,3,1,24,1,1,1,1,1,2,84892,104770,92580,100851,94394,83255,26205,37191,31990,53191,40757,30049,1
15133,110000,2,1,1,28,2,2,1,2,1,1,38612,36819,36598,32969,41885,38675,14215,13281,9942,12597,13859,11102,0
15134,200000,1,2,1,35,3,3,3,3,3,3,5315,4428,4755,5115,5615,5432,420,285,411,404,542,395,0
15135,180000,1,1,2,38,2,2,2,2,2,2,71691,74003,76705,67984,65432,85801,14680,13260,12829,8967,14077,16365,0
15136,180000,2,2,1,51,1,1,1,1,1,1,38631,48651,41947,49998,44280,48076,10984,14803,15402,21606,21748,23340,0
15137,100000,2,2,1,30,3,2,2,2,3,2,24847,23903,24850,22616,23489,24069,3195,3971,2924,2733,4242,3686,1
15138,190000,2,2,2,41,3,3,3,3,3,3,145841,141512,111761,130272,120306,131711,18390,22075,17672,19908,17751,13580,0
15139,60000,2,3,2,37,2,2,2,2,2,3,19630,19241,19652,21194,18798,17613,3089,2500,3773,2405,2562,3481,0
15140,160000,2,1,2,46,1,1,1,1,1,1,31453,28701,33024,30954,36683,32233,9029,8527,6543,9590,14383,13447,0
15141,150000,1,3,1,40,2,2,3,2,2,2,49001,41928,49713,50649,58684,47818,8908,5533,8831,10654,7233,9456,1
15142,80000,1,2,2,25,3,3,3,3,3,3,45543,48618,41576,42710,46492,47284,5316,6921,4707,4748,3569,5271,0
15143,50000,2,3,1,21,1,1,1,1,1,1,21629,18372,14583,18089,13404,16078,11585,8195,8055,7331,6433,10753,0
15144,250000,2,1,1,37,3,3,3,3,3,3,52675,55329,75505,58937,70639,53257,755,652,670,877,783,529,1
15145,110000,2,3,2,30,1,1,1,1,1,1,70202,86128,84894,80944,87021,90834,44410,44378,69119,34929,67969,61872,0
15146,210000,2,1,2,26,0,1,1,0,1,0,110332,87025,82040,88894,87515,77205,59634,54136,58062,56616,54192,58408,0
15147,120000,2,2,2,23,0,0,0,1,0,1,42130,52454,47044,46270,50989,52625,24978,30842,18639,27728,39427,33805,0
15148,40000,2,3,2,36,2,2,2,1,2,2,8944,9424,12007,10173,7462,8863,2066,3217,3385,2613,1605,2525,0
15149,90000,2,3,2,48,2,1,1,1,1,1,50096,54965,61102,60795,61220,43131,18976,35871,35064,31211,28243,18848,0
15150,120000,2,2,2,31,2,2,2,2,2,2,72960,82171,87959,75372,77760,90139,16453,17740,25851,19901,15288,18558,0
15151,170000,1,1,2,40,1,1,1,1,1,1,20168,23829,26152,21317,22037,20629,11421,14538,18239,7449,11005,12459,0
15152,130000,2,2,2,34,3,2,2,3,3,2,102641,92454,94663,69513,84408,87773,17362,11386,14566,12032,12519,11271,0
15153,150000,2,2,2,23,1,0,1,1,1,1,58589,64207,65788,63563,57233,67281,26727,31623,27879,26932,27681,31179,0
15154,120000,2,2,1,41,2,1,1,2,1,1,32634,33036,32059,33709,34966,30860,17121,13695,9592,15143,13651,9453,0
15155,110000,2,3,1,25,1,1,1,1,1,1,90492,81243,114518,82309,94463,92817,35820,34003,37561,37335,30960,46491,0
15156,240000,1,1,2,35,3,2,2,3,2,2,139778,157695,120851,139146,136915,162457,24540,16731,18992,18592,27590,17080,0
15157,160000,2,2,1,31,1,1,1,2,2,2,50821,59841,63384,60707,55221,40153,18318,13666,15297,19822,22908,12021,0
15158,200000,2,2,1,43,3,3,3,3,3,3,9833,12039,10752,11943,11932,9891,1493,1654,909,1392,1559,1099,1
15159,230000,1,1,2,25,1,1,1,1,1,1,170405,196372,174334,182427,160760,190265,61173,86360,59459,94007,68345,71557,0
15160,230000,2,1,2,38,3,3,3,3,3,3,162613,161463,151851,188390,170533,173173,13156,10343,14770,16242,12673,12869,0
15161,120000,2,2,1,27,2,2,2,2,1,1,56795,65852,71628,58774,69608,61979,29713,23037,21890,18433,21756,22520,0
15162,230000,2,1,2,30,1,1,1,1,1,1,101830,75654,81414,102661,85554,90815,60763,38802,36282,56566,30127,52188,0
15163,140000,2,2,2,21,2,1,1,2,1,1,1349,1364,1358,1369,1311,1201,424,292,353,482,359,376,0
15164,160000,1,3,2,53,3,3,3,3,3,3,39188,40165,36248,33789,34842,28297,4627,4802,4018,3432,3528,4053,0
15165,260000,2,1,1,39,0,1,0,1,1,1,64717,59074,60030,68355,59886,63242,38168,26077,27428,33888,31274,38066,0
15166,170000,2,2,1,28,0,-1,0,0,0,0,130120,124690,136869,141166,139185,148395,116601,87839,124520,89928,100233,121606,1
15167,150000,2,2,1,24,3,3,2,3,3,3,58393,56415,58079,55839,57526,53526,8522,5700,4649,6234,6169,7321,0
15168,150000,2,2,2,30,1,1,1,2,2,1,33280,27082,35552,36869,37886,37318,10415,10401,10011,14086,14830,11505,0
15169,150000,2,2,2,41,3,3,2,2,2,3,74731,94479,83543,90096,66655,100742,12717,16797,15144,15867,11584,19372,1
15170,100000,1,2,1,21,2,2,2,2,2,2,28074,30442,31356,28835,27603,28829,6016,7441,5300,6141,6883,8133,1
15171,50000,2,3,2,33,0,0,1,0,0,1,6056,5396,5229,5382,4603,4815,4958,3226,2779,3461,2570,3805,0
15172,180000,2,2,1,50,2,2,2,2,2,2,46746,79180,64723,75042,68360,67810,11836,11766,21600,18533,17605,13619,0
15173,110000,2,2,1,24,1,0,1,0,0,1,33638,35881,44886,30811,35497,32115,23290,34764,31543,18737,27544,17056,0
15174,150000,1,2,1,35,2,2,2,2,1,1,46366,45794,34736,44889,44031,42732,10560,14844,10194,12571,15706,9906,1
15175,140000,2,2,2,54,0,0,0,1,0,1,84577,111886,83253,91386,105432,109536,23405,79455,44031,43302,77676,96369,0
15176,160000,1,1,1,40,1,1,0,0,1,0,24263,29000,22734,27550,28391,22012,11501,14426,14573,11351,13729,13600,0
15177,170000,2,1,1,36,2,2,2,2,2,2,61373,63485,55093,60286,55147,67572,13041,9368,14040,11666,7777,12089,0
15178,230000,2,2,1,39,2,1,2,1,2,2,72909,86592,89838,101403,67153,90080,14646,28073,27304,29419,22023,25687,0
15179,110000,1,2,1,31,3,2,2,2,3,3,55436,56365,49449,60783,62497,55713,4224,8222,5350,6604,7207,5582,0
15180,170000,2,1,1,46,0,1,0,0,0,0,118945,119516,117950,119299,118607,109095,72392,98061,76279,66792,34945,80869,0
15181,100000,2,2,2,31,3,3,3,3,3,3,25736,29332,24724,28041,26701,28292,1792,1891,1887,1820,2121,1763,0
15182,190000,2,1,2,21,1,2,2,1,2,2,58036,56485,57321,48644,63805,59535,23401,17631,19440,7518,14957,16103,0
15183,130000,2,2,2,31,1,1,1,1,1,1,39646,34837,36461,28419,39291,40319,12047,11827,17005,11746,12162,11770,0
15184,70000,2,2,2,26,1,1,1,1,1,1,24436,32073,29997,32999,31448,30204,7729,14592,12842,11778,18968,12271,0
15185,200000,1,2,2,32,1,1,1,1,1,1,30594,28089,30880,24403,26961,30273,13417,9286,9679,6462,9038,12093,0
15186,50000,1,2,1,32,2,2,2,2,2,2,22014,19910,22546,17316,19471,19657,3968,2795,4275,3321,3967,2433,0
15187,60000,2,3,2,45,3,3,3,3,3,3,17216,15652,15834,18323,14080,16277,1130,721,957,780,996,965,0
15188,80000,2,3,1,41,3,3,3,3,3,3,6562,5943,6986,5921,5753,6648,787,500,683,624,553,592,0
15189,170000,1,2,2,37,1,1,1,0,0,1,37673,40218,38105,31395,40695,44235,18523,25008,16359,20016,20655,31851,0
15190,170000,1,1,2,34,1,1,1,1,1,1,78704,82245,89952,102581,94181,78059,26439,28621,37714,36100,34666,38938,0
15191,160000,2,1,1,25,0,0,0,0,0,0,12121,12183,13363,11950,11973,12357,9944,9031,10030,11197,6690,7966,0
15192,190000,2,1,3,21,1,1,1,1,1,1,102253,94802,102574,95606,82872,110845,38106,39480,41197,46963,52444,55720,0
15193,120000,1,2,1,36,1,1,1,1,1,1,31217,36047,32583,34655,31537,27389,10810,16812,11026,14789,11902,7795,0
15194,90000,2,2,2,42,2,2,2,1,2,2,60869,62201,49774,70039,53182,49427,14500,17977,10743,14976,8262,11891,1
15195,190000,1,2,2,34,3,3,3,3,3,3,122801,110417,115208,138557,137473,127920,15508,16799,13301,18894,16254,15227,0
15196,210000,1,1,2,30,3,2,2,2,2,2,44350,53717,46967,41721,45277,55605,8200,12476,9817,5684,8732,8705,0
15197,230000,1,1,2,39,2,2,2,2,2,2,110136,111859,95158,118666,103015,113829,28143,22025,28622,35228,25878,22788,0
15198,150000,2,2,2,34,2,2,2,2,1,2,61955,63368,64933,57988,60896,65657,17695,13443,16271,18716,13848,18185,1
15199,150000,2,2,2,50,3,3,3,3,3,3,88956,101838,85167,88363,96181,80642,7874,9261,9094,8399,8029,8033,0
15200,200000,1,2,1,46,1,1,1,1,1,1,122077,131447,130621,140062,138616,121804,46425,51356,51548,74496,53233,41379,1
15201,120000,1,2,1,43,3,3,3,3,2,2,64014,54484,58254,47223,59325,61802,9158,7230,9394,7653,7246,5442,0
15202,170000,2,2,1,41,3,2,3,2,3,3,61921,57424,59487,54626,48262,52686,5129,10993,10894,8480,6597,9410,0
15203,140000,2,2,1,23,2,2,2,2,2,2,56166,58053,55728,63446,57537,57022,11628,7679,8624,10192,10372,10220,1
15204,200000,2,1,1,40,2,2,2,2,2,2,43330,51270,61148,48443,45427,44199,10844,8321,12753,9416,8714,9979,0
15205,130000,2,1,1,38,1,1,1,1,1,1,26954,28739,24913,24548,20339,24548,8048,11040,11390,14288,9506,10233,0
15206,110000,1,2,1,40,1,0,0,0,1,0,46963,50603,41810,36595,37805,45531,32857,39076,31525,21801,30797,37760,0
15207,170000,2,3,1,39,1,1,1,1,1,1,82653,106278,109485,99836,96995,96040,33116,38373,50909,36932,38037,42675,0
15208,120000,1,3,1,39,2,2,2,2,2,2,24583,21519,22095,29602,22056,23413,6190,5260,4802,6514,5167,5797,0
15209,160000,2,1,2,59,0,0,0,-1,0,0,38124,39161,41586,47309,46649,39059,20211,30713,22049,33937,28762,31959,0
15210,120000,1,1,2,34,0,1,1,1,0,1,100305,94131,71470,96874,104207,91187,70585,69540,43320,81369,52181,66972,0
15211,100000,1,2,1,43,3,3,3,3,3,3,58917,57381,50218,53285,55195,56985,5146,2348,4330,4675,5947,3057,0
15212,100000,2,2,2,30,1,1,0,1,0,1,79590,83314,84778,89278,83155,90128,59901,67531,54416,61141,68280,54386,0
15213,220000,1,1,2,42,2,1,2,2,2,3,154816,141145,114049,134670,133690,117826,31834,28845,26561,29235,31435,22800,0
15214,70000,1,2,1,43,1,1,1,1,1,1,16351,13685,13953,15074,16622,16890,7289,5358,5683,3415,5465,6953,0
15215,260000,2,1,2,38,1,0,0,0,0,-1,126451,123661,128546,115452,150283,146018,86833,48978,91744,59707,128165,119366,0
15216,170000,2,2,2,50,3,2,2,3,3,3,50312,44957,58420,58358,51944,53771,6136,2481,4729,5138,8393,5506,0
15217,190000,2,2,2,27,3,2,3,2,2,2,14698,13672,17548,15832,13854,16339,2436,2786,3671,3865,3631,2800,0
15218,140000,2,2,2,30,3,3,3,3,3,3,114476,100714,116282,114483,128841,138804,7377,7054,8279,6942,10507,6850,0
15219,140000,2,2,2,36,1,1,1,1,1,1,72178,60390,63511,70503,59870,65717,38363,38343,28008,25774,24112,27915,0
15220,70000,2,3,2,42,1,1,1,1,1,1,21913,20708,20042,19347,24546,23542,12422,7372,11293,7075,8523,13486,0
15221,170000,1,1,1,36,1,1,1,1,1,1,149908,139688,132576,127133,123600,137801,80442,47990,50806,66635,62027,60195,0
15222,160000,1,2,1,46,2,2,2,2,2,2,50450,49690,45228,45758,54987,60875,6529,6178,8709,7553,11370,13145,0
15223,200000,2,1,1,29,2,2,2,2,2,2,89702,80051,83946,81901,96997,72621,21590,12442,13695,13404,19349,13602,0
15224,140000,1,1,2,24,1,1,1,1,1,1,50099,52907,66007,51546,61098,55530,11870,15305,21196,13072,20184,18432,0
15225,40000,1,2,1,37,3,3,3,3,3,3,12308,11300,11152,10501,9957,10971,1257,1923,1225,1306,1252,1289,1
15226,180000,2,1,2,34,1,1,1,1,2,2,60985,57619,56752,68499,63844,65021,20112,13359,16070,21805,13029,22147,1
15227,200000,2,2,2,39,1,1,1,1,1,1,60510,54860,59105,51576,62346,54958,27423,26599,36792,35977,24833,35326,1
15228,180000,1,1,2,34,0,1,0,0,0,0,58054,67654,51092,61802,52831,53511,42770,49706,31295,42966,27244,21141,0
15229,20000,2,2,1,31,2,2,1,1,2,2,4307,4281,4689,4487,4710,4201,920,1377,992,1506,1010,1195,0
15230,210000,1,1,2,34,1,0,0,0,1,1,144262,154678,137824,129499,127135,153138,66052,97897,97529,102957,80023,97979,0
15231,180000,2,1,1,35,3,2,2,3,2,2,114250,108047,106515,118087,129367,92888,21562,16169,14384,20285,15425,13605,1
15232,110000,1,2,1,32,2,2,2,2,2,2,43557,31086,45193,38256,38151,36677,9093,5317,9839,6755,8214,8822,1
15233,60000,1,2,2,33,3,3,3,3,3,3,25079,23585,21133,20025,21888,21697,2876,3130,2100,3013,2683,3547,0
15234,160000,1,2,1,31,1,2,1,1,1,1,26011,26796,27093,25111,21184,23879,8824,9232,9032,8371,5052,8073,1
15235,180000,2,2,1,42,0,0,0,0,1,1,121852,112268,89239,101350,106907,128078,85541,76857,51273,60733,78183,75782,1
15236,180000,1,1,2,36,2,1,2,2,2,2,82256,84925,80594,75247,75928,90002,15024,22718,14847,15940,19989,23139,0
15237,110000,2,2,1,55,1,1,1,1,1,1,43257,52133,42801,51131,48852,41909,17392,17476,19440,22442,18291,8622,0
15238,50000,1,2,2,36,3,3,3,3,3,3,3741,3372,4518,4382,3829,3458,210,167,263,213,331,219,0
15239,190000,1,3,2,30,0,1,1,0,1,1,118427,104114,111324,117688,113432,121786,58215,46058,47307,70431,67748,62851,0
15240,150000,2,2,1,59,1,1,1,1,1,2,56999,58549,66489,50644,58077,66967,21070,26614,24232,19860,24053,36599,0
15241,220000,2,1,2,38,2,2,2,2,2,2,123909,95267,113021,114533,121098,112901,31946,26939,33571,26074,33594,31239,0
15242,190000,2,1,2,43,1,1,1,1,1,1,115258,167719,154639,154180,122337,155995,54425,65721,61194,59856,48629,47361,0
15243,190000,2,1,2,40,1,1,1,1,1,1,13170,14786,15428,15116,17674,16910,7404,6086,6287,7401,11334,3603,0
15244,190000,1,1,2,40,3,3,3,3,3,3,93222,92492,111402,111198,94180,114813,6258,5509,7228,4302,4450,6922,0
15245,160000,1,2,1,39,0,0,0,0,0,1,59033,67069,72642,85194,73456,83539,48775,45439,58058,69068,59495,63924,0
15246,220000,2,1,2,25,3,3,3,3,3,3,86176,93950,105401,98902,94918,109534,4775,7122,7202,7494,8416,5926,1
15247,170000,2,2,1,38,1,1,1,1,1,1,48716,38721,39775,36702,36236,32151,26353,24693,19605,14667,20481,9631,0
15248,230000,2,1,2,23,2,2,2,2,2,2,53645,60655,64007,51535,41673,61580,13062,11392,4630,15446,7949,9408,0
15249,100000,2,3,2,33,1,1,1,1,1,1,40938,36986,35918,43070,34282,38350,19904,15584,17261,18126,21050,21288,0
15250,140000,1,2,1,28,0,0,1,1,0,-1,72233,70218,63957,61861,71894,81501,45291,41030,28834,30112,54483,48726,0
15251,90000,2,3,2,38,1,1,1,2,1,2,8576,9121,8627,9681,9871,8659,2673,1640,3106,3535,4330,3866,0
15252,90000,1,3,2,38,2,2,2,2,3,2,26687,30134,26468,29291,29997,25977,8165,9141,6486,4397,6951,3978,0
15253,180000,2,2,2,39,2,1,2,1,2,1,71230,69925,59231,58784,63254,59052,23540,27280,16472,21773,24407,24584,1
15254,120000,1,1,1,37,1,0,1,1,1,1,37997,28634,35802,35434,43525,36946,12810,13189,20818,19272,30992,22233,0
15255,210000,1,1,1,29,2,2,2,2,2,3,81766,58675,81338,73138,61691,73192,14989,8904,24388,10944,7535,17098,0
15256,180000,2,1,2,32,0,0,0,0,0,0,17600,15592,16391,13950,14677,12955,13643,9636,12822,9009,13681,8515,0
15257,150000,1,2,2,43,1,1,1,2,1,1,24039,27740,25136,23833,20368,23669,6992,8818,6835,7467,8674,6336,0
15258,160000,2,2,2,44,3,3,3,3,3,3,27209,23219,28982,23950,24035,26727,3397,2379,3995,3005,2515,2336,0
15259,150000,2,2,1,24,0,0,1,0,1,1,21679,23977,21690,19108,25108,23717,9014,13867,8110,10587,10662,10125,0
15260,220000,2,1,1,21,1,1,1,1,1,1,99758,125161,124172,111358,96247,127544,58579,72862,56801,61777,39991,69922,1
15261,140000,2,2,2,28,2,2,2,2,2,2,93485,85304,77454,99385,87602,73176,28352,20490,22559,21400,14947,13721,0
15262,190000,1,1,1,44,2,2,2,2,2,2,67957,65959,55997,60610,71311,67597,19360,15327,11551,15687,13898,11946,0
15263,80000,1,3,1,45,2,2,2,2,2,2,2283,2472,2818,2776,2149,2483,443,448,629,487,380,383,0
15264,170000,2,1,2,26,0,1,1,1,0,1,42210,56317,48915,53018,54149,53690,27806,24908,21658,36408,32322,21658,0
15265,110000,1,2,1,37,2,2,2,1,1,2,32460,26410,30358,26280,34640,26730,6456,5651,8237,6279,6618,5087,0
15266,210000,2,2,1,51,0,0,0,1,1,0,115494,136130,126211,136301,137593,148462,82512,86746,65260,83206,74301,100449,0
15267,130000,2,2,2,38,2,2,2,2,2,2,7811,6713,6789,6921,7519,5771,1576,1510,823,1861,1783,1696,0
15268,120000,2,1,2,47,3,3,3,3,3,3,20688,18010,16124,15940,20545,18124,1812,1164,1692,997,2401,1967,1
15269,90000,2,3,2,43,3,2,2,3,2,2,24838,25462,24720,27740,23091,24147,4076,4263,4813,5045,3469,3827,1
15270,90000,2,2,2,26,3,3,3,3,3,3,35474,29680,34017,30691,28314,42539,3582,3961,3536,2611,2852,4803,0
15271,140000,2,2,2,33,1,2,2,2,2,1,17404,18237,18026,15768,17894,14643,4888,5740,4979,4596,3137,5438,0
15272,170000,1,1,2,35,2,2,2,2,3,3,112950,92664,85814,98439,104184,102844,15482,12694,12807,17482,13846,15433,0
15273,130000,2,2,2,35,3,3,3,3,3,3,71331,63158,62704,58196,56048,55668,6396,4985,3542,4973,3798,4094,0
15274,220000,1,1,1,43,2,2,2,3,2,2,125116,114643,106012,120830,110190,99870,30665,29439,26625,23926,22063,15398,0
15275,210000,2,1,2,38,1,1,2,1,1,2,49305,49035,48022,48566,38978,50926,11861,16041,16039,15032,14593,18214,1
15276,180000,1,2,1,21,2,2,2,2,2,2,32317,37418,37130,38723,29719,38629,8162,10394,9709,8823,6536,6468,0
15277,160000,2,3,1,23,2,2,2,2,2,2,93075,78071,82427,91872,79649,92151,12119,12135,21131,14815,17409,17010,0
15278,190000,1,1,1,21,0,0,0,0,0,0,91436,86505,83211,81449,91138,83213,68868,74505,65161,59078,70509,70961,0
15279,190000,1,1,2,36,2,1,1,1,1,1,143190,113205,110577,102835,129933,105821,60294,53429,49002,43236,45667,26956,0
15280,160000,2,2,2,37,0,0,0,0,0,0,29015,27297,29803,29997,26570,27981,25879,20329,20519,22106,25828,18260,0
15281,110000,1,2,2,37,1,1,1,1,1,1,48062,58113,52390,52277,53834,55546,19619,30932,18026,24134,26010,31602,0
15282,50000,2,3,2,26,0,0,0,0,0,1,21890,20134,20140,17896,21958,20400,16625,13877,14539,8525,9825,9174,0
15283,120000,2,2,1,41,2,3,3,3,3,3,24923,26339,25245,23553,27908,31270,3484,4443,2586,2865,2601,4010,0
15284,140000,1,2,1,41,0,0,0,-1,-1,-1,51787,50261,70522,45015,54802,52439,45407,48113,78289,18739,58009,24264,1
15285,110000,1,2,1,23,2,2,2,2,2,2,15242,14911,15652,15215,15831,16065,2795,3597,3663,4300,3973,3974,0
15286,180000,2,2,2,21,3,3,3,3,3,3,70479,66138,55995,87087,84586,80049,6832,5087,6008,7523,6322,7790,1
15287,120000,2,3,1,34,2,2,2,1,1,1,3055,2950,3104,2821,3056,2850,1065,917,727,611,757,763,0
15288,130000,1,2,2,51,2,2,1,2,1,2,39847,49586,44337,35298,41588,52153,13072,9861,12405,13109,9441,19903,0
15289,110000,1,1,2,50,1,1,1,2,1,1,59262,55516,48652,47450,64214,54682,22216,14144,18121,15916,15358,12515,0
15290,190000,1,1,1,40,3,3,3,3,3,3,87610,70434,92888,82442,82795,90161,4312,4992,4748,3462,4120,5284,0
15291,120000,2,3,1,28,1,1,1,1,1,1,74248,72203,80125,69737,88317,74023,35386,30907,24023,26421,36297,30410,0
15292,160000,2,2,1,42,3,3,3,3,3,3,39619,47128,40667,49486,41543,45876,1901,2243,1607,2229,1902,2701,0
15293,180000,1,1,2,30,2,2,2,2,2,2,17644,20581,18031,16778,20375,19121,4995,5322,3909,4631,4599,3777,0
15294,170000,1,1,1,28,0,0,1,0,1,0,90439,93816,75519,89259,90211,74528,39885,60418,42067,45307,87954,49990,0
15295,180000,2,1,1,21,3,3,3,3,3,3,150549,134869,122499,134269,137740,134701,14387,8358,10414,9274,6110,11202,0
15296,90000,2,2,1,35,1,1,1,1,0,0,44778,42467,32424,35487,38337,38728,38841,26296,21680,22276,23619,22471,0
15297,130000,2,2,2,29,2,2,2,2,2,2,32122,33344,34388,37268,31633,35095,6489,5177,3394,6165,4183,5355,0
15298,60000,1,2,1,35,1,2,1,1,1,1,13046,12103,13158,13366,12161,12160,5906,4078,6390,4400,4924,3169,0
15299,20000,2,3,1,21,2,2,2,2,2,2,12323,7920,9921,8118,10278,12103,2558,2989,2855,2159,2761,3093,0
15300,150000,2,2,1,36,1,1,1,1,1,1,99345,95140,100445,88962,88673,88492,51375,46875,25941,32782,30761,33354,0
15301,130000,2,2,1,21,2,1,1,1,1,1,54368,55998,52550,51874,53407,48850,17431,19979,19177,20530,9930,14054,0
15302,100000,2,2,1,44,3,3,3,3,3,3,51497,58636,46875,51370,49319,46091,4187,5356,4858,4266,4706,3766,0
15303,180000,2,2,1,39,2,2,2,2,2,2,37758,41587,42132,40209,31070,37829,12888,9739,9379,9905,5119,9388,0
15304,130000,2,2,2,32,1,1,1,1,1,1,93666,82001,110400,92788,94153,88453,27637,31307,50534,44758,33100,27256,0
15305,160000,1,2,2,40,0,0,0,1,1,0,57240,43321,52214,45321,38692,45469,27030,19703,25580,29790,20998,26679,0
15306,230000,2,1,1,26,3,3,3,3,3,3,163423,156403,156079,183314,177808,161567,16501,18009,13788,28425,26580,20955,0
15307,110000,2,2,2,35,2,2,2,1,1,2,35506,30687,30970,30338,39355,32858,13151,8381,9309,8398,16630,9749,0
15308,90000,2,2,1,42,3,3,3,3,3,3,15138,14885,13334,14007,13333,13012,1243,2200,1008,1358,1177,1321,0
15309,60000,1,3,1,21,1,1,1,1,1,1,23941,27774,27111,18818,23478,25575,11906,14942,10510,7321,9297,10377,0
15310,160000,1,1,2,30,1,1,1,1,1,1,47451,54486,57460,52087,48467,53102,19146,30040,26696,20744,23688,20211,0
15311,140000,2,2,2,34,1,1,1,1,1,1,4627,4726,4715,4346,4235,5024,2520,2700,1233,2016,1605,2048,0
15312,200000,2,1,2,33,1,1,0,1,1,1,80565,82869,89140,95841,85310,92838,41639,40030,51679,45183,53685,54398,0
15313,80000,1,3,1,48,0,1,0,0,1,1,14697,15147,12922,15857,14811,12902,9292,11068,9581,10634,12217,8507,1
15314,170000,2,2,2,24,3,3,3,3,3,3,101735,115844,85956,110167,102725,123146,12233,12589,7931,13204,12913,15306,0
15315,210000,2,2,1,29,1,1,2,1,1,2,115518,121662,123312,111975,118278,105698,37895,39150,33023,31569,24968,28954,0
15316,120000,1,1,2,21,3,2,2,2,2,2,105273,109706,87997,97648,86926,108568,23948,23073,12438,16910,14471,21140,0
15317,160000,2,1,2,48,2,2,2,2,2,2,128259,123817,126309,126662,139593,107481,30586,26442,29820,34354,30461,14754,0
15318,130000,2,2,2,32,2,2,3,2,2,3,94070,72931,82252,87518,80205,85650,17853,11637,12125,14539,12613,20019,0
15319,110000,1,2,1,31,1,1,1,1,1,1,63984,70442,77379,71553,65387,80444,29088,41146,46218,41389,33730,49331,0
15320,110000,1,3,1,34,0,1,0,1,0,0,57716,54002,54543,64775,55843,51747,50301,39685,45735,45464,31759,27822,0
15321,100000,1,2,2,40,2,1,2,2,2,1,26491,20148,25633,27660,25907,24333,11238,5785,7454,8269,4771,3998,0
15322,170000,2,1,2,38,3,3,3,3,3,3,116212,98361,106053,84340,132598,126906,6663,12221,16309,4646,13271,9652,0
15323,210000,2,2,2,58,0,0,0,-1,0,0,60138,53346,66486,64085,63044,64430,41424,51594,51606,49275,61700,49850,0
15324,150000,2,3,1,39,0,1,0,0,1,1,54836,55991,53209,55358,61688,60094,39558,24266,23783,40784,25099,33525,0
15325,140000,2,4,2,30,1,1,1,1,1,1,72292,68833,74478,62606,75265,69050,18070,23279,22820,17597,19428,19281,0
15326,110000,2,2,2,29,2,2,2,2,2,2,63481,67316,67174,63019,70250,56455,19836,25109,9331,15195,21618,17534,0
15327,220000,1,1,2,31,0,0,0,0,0,1,41180,39869,36966,37535,39621,35627,37856,33712,31251,42158,21564,33678,0
15328,180000,1,2,2,21,3,3,3,3,3,3,82640,92269,77065,77498,78876,87007,6304,8232,6612,5701,5282,5492,0
15329,100000,1,2,1,35,1,1,2,1,1,1,49365,48078,40346,46861,44850,35638,17930,18600,16943,11277,14143,7837,0
15330,70000,2,2,1,42,1,1,1,1,1,1,35774,30386,33786,27382,38223,30322,14162,11983,13585,11087,11554,10435,0
